Date,Open,High,Low,Close,Volume,AdjustedClose,Dividends,StockSplits
2019-03-13,104.863755,110.509131,104.367329,109.988446,6855616,109.988446,0.000000,0.000000
2019-03-14,109.991745,116.916292,109.419567,116.311241,6769614,116.311241,0.000000,0.000000
2019-03-15,116.280418,121.959537,115.834366,121.493488,10437349,121.493488,0.000000,0.000000
2019-03-18,121.453638,128.254608,121.060614,127.840915,4694095,127.840915,0.000000,0.000000
2019-03-19,127.899977,134.566282,127.457826,134.102690,10428547,134.102690,0.000000,0.000000
2019-03-20,134.131387,142.338924,133.651062,141.831028,5355150,141.831028,0.000000,0.000000
2019-03-21,141.874002,142.378505,140.686466,141.188533,6352494,141.188533,0.000000,0.000000
2019-03-22,141.254750,142.046041,140.943424,141.733661,4428447,141.733661,0.000000,0.000000
2019-03-25,141.792622,142.757804,140.302934,141.264522,5118554,141.264522,0.000000,0.000000
2019-03-26,141.255763,141.514543,139.799843,140.056427,5956308,140.056427,0.000000,0.000000
2019-03-27,140.068191,141.110998,138.049090,139.084575,3515509,139.084575,0.000000,0.000000
2019-03-28,139.084435,140.918223,138.339637,140.167626,9127769,140.167626,0.000000,0.000000
2019-03-29,140.178278,141.174054,139.789984,140.784083,2864746,140.784083,0.000000,0.000000
2019-04-01,140.764795,142.234124,140.376143,141.842497,6531310,141.842497,0.000000,0.000000
2019-04-02,141.900936,142.853091,139.735852,140.679814,6511387,140.679814,0.000000,0.000000
2019-04-03,140.667715,141.459955,139.198838,139.987247,4419033,139.987247,0.000000,0.000000
2019-04-04,139.971428,141.063765,137.770988,138.854610,4634605,138.854610,0.000000,0.000000
2019-04-05,138.796846,139.862236,137.844838,138.909457,5761457,138.909457,0.000000,0.000000
2019-04-08,138.926542,141.141000,137.888066,140.093799,5242178,140.093799,0.000000,0.000000
2019-04-09,140.147595,141.030357,139.545941,140.427502,6486902,140.427502,0.000000,0.000000
2019-04-10,140.459379,141.043690,139.281013,139.862843,10072419,139.862843,0.000000,0.000000
2019-04-11,139.800743,140.414468,139.031198,139.644237,9849457,139.644237,0.000000,0.000000
2019-04-12,139.652057,140.786593,139.140930,140.273194,5698696,140.273194,0.000000,0.000000
2019-04-15,140.285117,141.891922,139.266085,140.868653,3908191,140.868653,0.000000,0.000000
2019-04-16,140.931198,141.266755,140.269041,140.603819,7251056,140.603819,0.000000,0.000000
2019-04-17,140.595945,141.323950,139.118624,139.842730,9116663,139.842730,0.000000,0.000000
2019-04-18,139.840772,140.785815,138.835168,139.779800,2425326,139.779800,0.000000,0.000000
2019-04-19,139.787208,141.737894,138.971130,140.915231,8886089,140.915231,0.000000,0.000000
2019-04-22,140.905507,142.350362,140.410083,141.851612,8015811,141.851612,0.000000,0.000000
2019-04-23,141.794587,142.229668,141.376009,141.811042,8612462,141.811042,0.000000,0.000000
2019-04-24,141.871311,142.713175,134.569095,135.372395,5974469,135.372395,0.000000,0.000000
2019-04-25,135.364814,136.336868,127.850421,128.775156,9811030,128.775156,0.000000,0.000000
2019-04-26,128.734720,128.976998,122.562452,122.793550,9091126,122.793550,0.000000,0.000000
2019-04-29,122.758308,122.951897,117.541922,117.727579,9449716,117.727579,0.000000,0.000000
2019-04-30,117.681900,117.923618,111.199572,111.428447,7384910,111.428447,0.000000,0.000000
2019-05-01,111.429784,112.233081,104.827183,105.588370,7764201,105.588370,0.000000,0.000000
2019-05-02,105.577811,106.018281,104.502982,104.940796,7032419,104.940796,0.000000,0.000000
2019-05-03,104.901338,106.343923,104.376411,105.814428,2584199,105.814428,0.000000,0.000000
2019-05-06,105.769139,106.574253,104.603843,105.406195,2685326,105.406195,0.000000,0.000000
2019-05-07,105.378578,105.877018,104.466696,104.963172,9038473,104.963172,0.000000,0.000000
2019-05-08,104.946902,106.323926,104.402752,105.775481,5362477,105.775481,0.000000,0.000000
2019-05-09,105.818108,106.307104,105.430178,105.918806,4267473,105.918806,0.000000,0.000000
2019-05-10,105.886924,107.613828,105.240907,106.961258,7155326,106.961258,0.000000,0.000000
2019-05-13,106.990030,107.210001,106.644210,106.863923,8959766,106.863923,0.000000,0.000000
2019-05-14,106.827482,107.427147,106.617031,107.215932,2961210,107.215932,0.000000,0.000000
2019-05-15,107.195775,107.805933,106.545425,107.155354,9634167,107.155354,0.000000,0.000000
2019-05-16,107.166069,108.741346,106.451056,108.020633,5925589,108.020633,0.000000,0.000000
2019-05-17,107.973752,108.290128,107.749166,108.065353,5260886,108.065353,0.000000,0.000000
2019-05-20,108.031528,109.626007,107.249811,108.838452,3576566,108.838452,0.000000,0.000000
2019-05-21,108.830289,109.658771,108.384737,109.211659,5188503,109.211659,0.000000,0.000000
2019-05-22,109.176492,110.134124,108.403304,109.359640,5621093,109.359640,0.000000,0.000000
2019-05-23,109.407867,109.680511,108.808725,109.080554,7800460,109.080554,0.000000,0.000000
2019-05-24,109.061137,110.511633,108.573851,110.020064,9227251,110.020064,0.000000,0.000000
2019-05-27,110.050759,110.791168,109.799513,110.538808,5330081,110.538808,0.000000,0.000000
2019-05-28,110.535381,111.084852,109.969411,110.518800,7758219,110.518800,0.000000,0.000000
2019-05-29,110.496585,110.953009,110.265647,110.721601,9470729,110.721601,0.000000,0.000000
2019-05-30,110.718611,111.659406,109.958638,110.898201,6398573,110.898201,0.000000,0.000000
2019-05-31,110.895095,111.578097,109.874613,110.555525,4801322,110.555525,0.000000,0.000000
2019-06-03,110.532971,111.521078,109.677887,110.664974,2378194,110.664974,0.000000,0.000000
2019-06-04,110.710789,111.277662,110.239936,110.806403,4672742,110.806403,0.000000,0.000000
2019-06-05,110.846958,111.280147,110.162668,110.594873,9656515,110.594873,0.000000,0.000000
2019-06-06,110.608144,111.298449,109.062889,109.747826,8034753,109.747826,0.000000,0.000000
2019-06-07,109.755069,110.505464,108.103046,108.847235,9744370,108.847235,0.000000,0.000000
2019-06-10,108.898284,109.183488,107.874530,108.157796,4338294,108.157796,0.000000,0.000000
2019-06-11,108.122752,108.319102,107.071238,107.266034,4681299,107.266034,0.000000,0.000000
2019-06-12,107.222269,107.868283,105.961805,106.604095,2344673,106.604095,0.000000,0.000000
2019-06-13,106.602815,107.183373,105.724435,106.303364,8643627,106.303364,0.000000,0.000000
2019-06-14,106.333554,106.884999,105.288245,105.837117,3536866,105.837117,0.000000,0.000000
2019-06-17,105.819548,106.268963,104.893042,105.340423,4588163,105.340423,0.000000,0.000000
2019-06-18,105.301236,105.585128,104.370826,104.652971,6423854,104.652971,0.000000,0.000000
2019-06-19,104.691169,105.421494,102.187503,102.905371,8867077,102.905371,0.000000,0.000000
2019-06-20,102.889420,103.117011,100.550055,100.772965,10290018,100.772965,0.000000,0.000000
2019-06-21,100.779616,100.935522,97.689816,97.841177,7125379,97.841177,0.000000,0.000000
2019-06-24,97.840785,98.381257,94.731476,95.257680,5232055,95.257680,0.000000,0.000000
2019-06-25,95.291210,95.703630,92.160710,92.561316,6154974,92.561316,0.000000,0.000000
2019-06-26,92.600191,92.756963,90.861544,91.015634,6787977,91.015634,0.000000,0.000000
2019-06-27,91.018182,91.648846,88.104211,88.718945,5302406,88.718945,0.000000,0.000000
2019-06-28,88.719033,89.180371,86.007654,86.457232,3104919,86.457232,0.000000,0.000000
2019-07-01,86.491555,86.774295,83.602980,83.877175,8520494,83.877175,0.000000,0.000000
2019-07-02,83.882207,84.487752,81.715651,82.309846,8335222,82.309846,0.000000,0.000000
2019-07-03,82.331740,82.875294,79.805186,80.335562,4345782,80.335562,0.000000,0.000000
2019-07-05,80.344559,80.749415,77.734253,78.127940,4549764,78.127940,0.000000,0.000000
2019-07-08,78.156925,80.613640,77.688765,80.133640,6247560,80.133640,0.000000,0.000000
2019-07-09,80.120177,82.886319,79.598434,82.350056,8921433,82.350056,0.000000,0.000000
2019-07-10,82.320574,83.851489,82.068343,83.595353,6608550,83.595353,0.000000,0.000000
2019-07-11,83.602960,86.067847,83.283847,85.740576,8725422,85.740576,0.000000,0.000000
2019-07-12,85.739204,88.138973,85.100618,87.487368,8926507,87.487368,0.000000,0.000000
2019-07-15,87.480194,90.271599,87.001589,89.780411,10583346,89.780411,0.000000,0.000000
2019-07-16,89.738124,92.608543,89.092817,91.947350,8521344,91.947350,0.000000,0.000000
2019-07-17,91.981186,94.578872,91.658056,94.247780,6858529,94.247780,0.000000,0.000000
2019-07-18,94.218374,97.063456,93.924224,96.761368,3615746,96.761368,0.000000,0.000000
2019-07-19,96.734855,99.666234,96.219064,99.137633,4942966,99.137633,0.000000,0.000000
2019-07-22,99.110271,100.964812,98.783405,100.632925,8397965,100.632925,0.000000,0.000000
2019-07-23,100.603338,103.201691,99.819537,102.403863,2624974,102.403863,0.000000,0.000000
2019-07-24,102.447794,103.694998,101.690295,102.933905,9478024,102.933905,0.000000,0.000000
2019-07-25,102.976416,103.679950,101.419152,102.116815,4852018,102.116815,0.000000,0.000000
2019-07-26,102.087099,102.766794,101.002771,101.679755,7366320,101.679755,0.000000,0.000000
2019-07-29,101.666333,102.689415,101.029190,102.049869,9949412,102.049869,0.000000,0.000000
2019-07-30,102.004865,103.253320,101.628671,102.873921,6084837,102.873921,0.000000,0.000000
2019-07-31,102.832154,102.996685,101.967042,102.130451,3725929,102.130451,0.000000,0.000000
2019-08-01,102.138621,102.920951,101.835984,102.616898,6856573,102.616898,0.000000,0.000000
2019-08-02,102.596374,103.255555,101.216760,101.871283,2897738,101.871283,0.000000,0.000000
2019-08-05,101.885544,102.088092,101.384903,101.586858,6389112,101.586858,0.000000,0.000000
2019-08-06,101.609816,103.051988,100.835447,102.272569,3895798,102.272569,0.000000,0.000000
2019-08-07,102.294046,103.413816,101.696955,102.813693,9996733,102.813693,0.000000,0.000000
2019-08-08,102.801355,103.323894,101.583236,102.102222,7436468,102.102222,0.000000,0.000000
2019-08-09,102.146636,103.020505,101.530998,102.403321,9929419,102.403321,0.000000,0.000000
2019-08-12,102.388574,102.623760,101.928005,102.162673,7553142,102.162673,0.000000,0.000000
2019-08-13,102.130287,103.972430,101.345824,103.179906,6050579,103.179906,0.000000,0.000000
2019-08-14,103.180215,104.206155,102.406569,103.430633,2852430,103.430633,0.000000,0.000000
2019-08-15,103.458352,104.235944,102.487873,103.264006,2807061,103.264006,0.000000,0.000000
2019-08-16,103.219395,104.966303,102.497891,104.237682,10274559,104.237682,0.000000,0.000000
2019-08-19,104.259467,104.577354,103.411276,103.727542,5759050,103.727542,0.000000,0.000000
2019-08-20,103.757622,105.014141,103.361682,104.614931,7730001,104.614931,0.000000,0.000000
2019-08-21,104.639620,105.516159,104.461837,105.337192,10131032,105.337192,0.000000,0.000000
2019-08-22,105.325078,106.371183,105.158243,106.202958,9371593,106.202958,0.000000,0.000000
2019-08-23,106.188408,106.484036,105.120503,105.413976,7746963,105.413976,0.000000,0.000000
2019-08-26,105.433372,106.764460,105.029773,106.357325,5733975,106.357325,0.000000,0.000000
2019-08-27,106.398591,107.237224,105.053254,105.887863,5029666,105.887863,0.000000,0.000000
2019-08-28,105.906922,106.261498,105.512243,105.866685,2013196,105.866685,0.000000,0.000000
2019-08-29,105.890081,111.756711,105.158698,110.990103,5446301,110.990103,0.000000,0.000000
2019-08-30,110.991989,117.368781,110.687537,117.047720,6706954,117.047720,0.000000,0.000000
2019-09-02,117.003241,123.502397,116.792986,123.280862,9675147,123.280862,0.000000,0.000000
2019-09-03,123.234015,130.665938,122.358437,129.744107,11613625,129.744107,0.000000,0.000000
2019-09-04,129.789517,137.172850,129.572249,136.943607,9526806,136.943607,0.000000,0.000000
2019-09-05,136.923202,142.862318,136.589794,142.515294,11096094,142.515294,0.000000,0.000000
2019-09-06,142.497907,143.936418,142.074688,143.510193,9972891,143.510193,0.000000,0.000000
2019-09-09,143.491536,144.550581,142.869356,143.926516,6941631,143.926516,0.000000,0.000000
2019-09-10,143.873551,145.278108,143.049155,144.450408,9701808,144.450408,0.000000,0.000000
2019-09-11,144.419351,145.867719,143.497955,144.942983,8292746,144.942983,0.000000,0.000000
2019-09-12,144.876309,146.938267,143.850005,145.904679,9022725,145.904679,0.000000,0.000000
2019-09-13,145.937945,147.114779,145.601266,146.776167,9336079,146.776167,0.000000,0.000000
2019-09-16,146.746371,148.600760,145.761996,147.610589,4880291,147.610589,0.000000,0.000000
2019-09-17,147.612212,149.741222,146.929653,149.052006,2366567,149.052006,0.000000,0.000000
2019-09-18,149.118334,149.452359,147.601850,147.933221,5462734,147.933221,0.000000,0.000000
2019-09-19,147.926859,149.949269,146.906311,148.921858,3358809,148.921858,0.000000,0.000000
2019-09-20,148.940026,150.093474,148.053237,149.205107,2555866,149.205107,0.000000,0.000000
2019-09-23,149.145275,149.784959,148.301611,148.940417,8508942,148.940417,0.000000,0.000000
2019-09-24,148.970800,150.985793,148.099022,150.107365,8030453,150.107365,0.000000,0.000000
2019-09-25,150.093555,150.806349,148.953043,149.663797,7361593,149.663797,0.000000,0.000000
2019-09-26,149.672926,150.729467,147.514758,148.563468,4782624,148.563468,0.000000,0.000000
2019-09-27,148.615316,149.506710,147.438766,148.328440,6470686,148.328440,0.000000,0.000000
2019-09-30,148.283348,148.576355,147.703003,147.995442,8034907,147.995442,0.000000,0.000000
2019-10-01,148.047092,149.262301,147.079012,148.292616,8115932,148.292616,0.000000,0.000000
2019-10-02,148.278973,150.081279,147.733751,149.531452,4175814,149.531452,0.000000,0.000000
2019-10-03,149.494966,150.381172,147.984598,148.867083,8454625,148.867083,0.000000,0.000000
2019-10-04,148.849963,150.570903,148.602276,150.320770,7566155,150.320770,0.000000,0.000000
2019-10-07,150.367068,151.324455,148.410437,149.361422,3720662,149.361422,0.000000,0.000000
2019-10-08,149.299885,150.993593,148.335109,150.024138,2226115,150.024138,0.000000,0.000000
2019-10-09,150.088948,151.334485,149.236142,150.479461,7210161,150.479461,0.000000,0.000000
2019-10-10,150.410240,150.870645,141.757305,142.192557,8058306,142.192557,0.000000,0.000000
2019-10-11,142.229811,143.263679,134.707852,135.694214,7665775,135.694214,0.000000,0.000000
2019-10-14,135.642243,136.552538,128.292662,129.159452,7940202,129.159452,0.000000,0.000000
2019-10-15,129.216282,129.596953,122.704444,123.067000,7799930,123.067000,0.000000,0.000000
2019-10-16,123.011004,123.778346,117.432161,118.169302,5510299,118.169302,0.000000,0.000000
2019-10-17,118.188209,118.498925,111.887444,112.182372,7234236,112.182372,0.000000,0.000000
2019-10-18,112.164198,112.593093,111.794729,112.223430,8300394,112.223430,0.000000,0.000000
2019-10-21,112.237457,112.949042,110.764914,111.471645,9656065,111.471645,0.000000,0.000000
2019-10-22,111.507092,111.877100,111.313961,111.683664,5735954,111.683664,0.000000,0.000000
2019-10-23,111.699299,112.048582,110.961569,111.309635,8142463,111.309635,0.000000,0.000000
2019-10-24,111.297724,112.138578,110.274817,111.114286,5060077,111.114286,0.000000,0.000000
2019-10-25,111.063728,111.512425,110.398901,110.846722,2115252,110.846722,0.000000,0.000000
2019-10-28,110.840625,112.179152,110.567624,111.903534,6087826,111.903534,0.000000,0.000000
2019-10-29,111.866941,113.021863,111.110273,112.262520,4057788,112.262520,0.000000,0.000000
2019-10-30,112.270153,112.889210,111.368190,111.985680,9436758,111.985680,0.000000,0.000000
2019-10-31,111.933046,113.323404,111.699889,113.087843,9151034,113.087843,0.000000,0.000000
2019-11-01,113.081510,113.431836,112.270086,112.618980,6065262,112.618980,0.000000,0.000000
2019-11-04,112.657270,113.241961,111.893771,112.477530,5241260,112.477530,0.000000,0.000000
2019-11-05,112.465719,113.003545,112.013606,112.551090,8717626,112.551090,0.000000,0.000000
2019-11-06,112.518675,113.331059,110.791487,111.597219,9338881,111.597219,0.000000,0.000000
2019-11-07,111.627685,112.951848,110.926328,112.246603,4627797,112.246603,0.000000,0.000000
2019-11-08,112.244358,113.257443,111.449667,112.461218,4276332,112.461218,0.000000,0.000000
2019-11-11,112.457281,113.773914,111.729345,113.042192,6116330,113.042192,0.000000,0.000000
2019-11-12,113.036652,114.176397,112.738235,113.875765,7861758,113.875765,0.000000,0.000000
2019-11-13,113.867452,115.451809,112.999895,114.578833,7183522,114.578833,0.000000,0.000000
2019-11-14,114.528418,115.056279,113.814425,114.341425,7193884,114.341425,0.000000,0.000000
2019-11-15,114.361091,115.138909,113.880088,114.656664,8130179,114.656664,0.000000,0.000000
2019-11-18,114.688538,114.992233,113.626453,113.928135,5352394,113.928135,0.000000,0.000000
2019-11-19,113.879943,114.265768,113.140093,113.524715,7823899,113.524715,0.000000,0.000000
2019-11-20,113.547987,114.714350,113.259915,114.424057,7138002,114.424057,0.000000,0.000000
2019-11-21,114.418793,114.728524,113.994034,114.303454,4951194,114.303454,0.000000,0.000000
2019-11-22,114.274649,115.033854,113.956051,114.714032,8437412,114.714032,0.000000,0.000000
2019-11-25,114.708525,115.976517,114.168706,115.433288,4636386,115.433288,0.000000,0.000000
2019-11-26,115.387114,115.753352,114.852762,115.218466,3714095,115.218466,0.000000,0.000000
2019-11-27,115.187241,115.454936,113.932349,114.197745,9065485,114.197745,0.000000,0.000000
2019-11-28,114.222640,115.468010,113.854386,115.096938,10228858,115.096938,0.000000,0.000000
2019-11-29,115.105915,115.810593,113.816005,114.517079,6055938,114.517079,0.000000,0.000000
2019-12-02,114.562656,115.244384,114.085960,114.766840,7918143,114.766840,0.000000,0.000000
2019-12-03,114.717719,115.081144,114.354064,114.717490,6388650,114.717490,0.000000,0.000000
2019-12-04,114.763721,115.708410,114.586870,115.530378,5590110,115.530378,0.000000,0.000000
2019-12-05,115.577976,116.372227,111.221157,111.990758,10702930,111.990758,0.000000,0.000000
2019-12-06,111.990534,112.447007,108.520738,108.964879,5131081,108.964879,0.000000,0.000000
2019-12-09,108.924126,109.779616,104.751092,105.580320,3960627,105.580320,0.000000,0.000000
2019-12-10,105.581164,106.383158,102.166626,102.948624,7071230,102.948624,0.000000,0.000000
2019-12-11,102.986612,103.146447,101.166120,101.323374,9538117,101.323374,0.000000,0.000000
2019-12-12,101.278589,101.947230,98.982264,99.640088,5082239,99.640088,0.000000,0.000000
2019-12-13,99.615078,100.331609,96.172712,96.869495,6668122,96.869495,0.000000,0.000000
2019-12-16,96.913473,97.399300,93.626055,94.097768,8225223,94.097768,0.000000,0.000000
2019-12-17,94.058529,94.787670,91.683676,92.399961,6688709,92.399961,0.000000,0.000000
2019-12-18,92.357826,92.603774,90.550421,90.792201,7537436,90.792201,0.000000,0.000000
2019-12-19,90.762784,91.087714,88.926055,89.245555,8541533,89.245555,0.000000,0.000000
2019-12-20,89.224403,89.811142,87.402027,87.980588,7396510,87.980588,0.000000,0.000000
2019-12-23,87.980236,90.888025,87.681455,90.580414,2956674,90.580414,0.000000,0.000000
2019-12-24,90.560576,93.219442,90.348302,93.001447,2891260,93.001447,0.000000,0.000000
2019-12-26,92.989542,95.507448,92.770272,95.282772,8737094,95.282772,0.000000,0.000000
2019-12-27,95.311452,98.444737,94.693166,97.810242,10651566,97.810242,0.000000,0.000000
2019-12-30,97.808677,101.293140,97.262513,100.730660,7502622,100.730660,0.000000,0.000000
2019-12-31,100.712528,104.242218,99.929991,103.438501,4170226,103.438501,0.000000,0.000000
2020-01-01,103.451948,106.546649,103.267596,106.357121,4379632,106.357121,0.000000,0.000000
2020-01-02,106.307452,110.480707,105.531088,109.679717,4817364,109.679717,0.000000,0.000000
2020-01-03,109.671600,112.080460,109.348288,111.751018,8143019,111.751018,0.000000,0.000000
2020-01-06,111.744759,115.467362,111.084794,114.789416,5744239,114.789416,0.000000,0.000000
2020-01-07,114.837742,117.987456,114.179836,117.315357,4653603,117.315357,0.000000,0.000000
2020-01-08,117.270894,120.479933,116.360871,119.552208,4062481,119.552208,0.000000,0.000000
2020-01-09,119.514309,121.224112,118.790769,120.494638,7182005,120.494638,0.000000,0.000000
2020-01-10,120.476804,120.962686,119.890233,120.375709,7419097,120.375709,0.000000,0.000000
2020-01-13,120.424340,121.178004,119.979251,120.731780,3549690,120.731780,0.000000,0.000000
2020-01-14,120.678054,121.601482,118.820123,119.736346,6080487,119.736346,0.000000,0.000000
2020-01-15,119.725809,120.025602,118.413910,118.711163,6349630,118.711163,0.000000,0.000000
2020-01-16,118.722440,119.287083,117.696433,118.258873,9310210,118.258873,0.000000,0.000000
2020-01-17,118.297661,118.786112,117.367099,117.853718,8201974,117.853718,0.000000,0.000000
2020-01-21,117.883534,118.546982,116.174746,116.832279,7221841,116.832279,0.000000,0.000000
2020-01-22,116.849219,117.708294,115.887738,116.746056,7845406,116.746056,0.000000,0.000000
2020-01-23,116.797657,117.241254,115.409681,115.849679,9013686,115.849679,0.000000,0.000000
2020-01-24,115.877367,117.007121,115.605171,116.732916,5315488,116.732916,0.000000,0.000000
2020-01-27,116.781593,117.695159,116.557138,117.469383,5090327,117.469383,0.000000,0.000000
2020-01-28,117.488765,118.568816,117.021159,118.098783,4975586,118.098783,0.000000,0.000000
2020-01-29,118.128425,119.356374,117.221553,118.447056,3712095,118.447056,0.000000,0.000000
2020-01-30,118.437698,119.196110,118.058460,118.815663,6102928,118.815663,0.000000,0.000000
2020-01-31,118.831346,119.588679,118.358516,119.114722,10069047,119.114722,0.000000,0.000000
2020-02-03,119.162010,120.897665,118.409859,120.139346,6879494,120.139346,0.000000,0.000000
2020-02-04,120.160250,120.358514,118.524611,118.720500,5031602,118.720500,0.000000,0.000000
2020-02-05,118.651879,119.427031,116.991903,117.761238,9176952,117.761238,0.000000,0.000000
2020-02-06,117.707421,118.646019,116.316953,117.251920,2164855,117.251920,0.000000,0.000000
2020-02-07,117.194701,117.854389,115.983298,116.639864,6050252,116.639864,0.000000,0.000000
2020-02-10,116.691535,117.879460,115.554959,116.742390,6379093,116.742390,0.000000,0.000000
2020-02-11,116.727680,118.326516,116.395589,117.990833,8978002,117.990833,0.000000,0.000000
2020-02-12,117.992484,118.200150,117.021465,117.227786,7595305,117.227786,0.000000,0.000000
2020-02-13,117.196134,117.434862,115.918426,116.155034,8841249,116.155034,0.000000,0.000000
2020-02-14,116.140166,118.324692,115.136482,117.310892,10143285,117.310892,0.000000,0.000000
2020-02-17,117.300451,123.631433,116.596648,122.894069,11352287,122.894069,0.000000,0.000000
2020-02-18,122.934009,129.073800,122.222589,128.331148,4670154,128.331148,0.000000,0.000000
2020-02-19,128.268009,136.439528,127.254819,135.370239,4782701,135.370239,0.000000,0.000000
2020-02-20,135.404487,142.036201,134.659085,141.258573,7541210,141.258573,0.000000,0.000000
2020-02-21,141.230321,148.462998,140.923992,148.141679,7820929,148.141679,0.000000,0.000000
2020-02-24,148.068793,157.688680,147.213103,156.782634,5777907,156.782634,0.000000,0.000000
2020-02-25,156.716471,157.881657,154.943911,156.104549,5744219,156.104549,0.000000,0.000000
2020-02-26,156.185879,157.581868,154.073276,155.462803,4666789,155.462803,0.000000,0.000000
2020-02-27,155.486277,156.458377,153.082973,154.046070,9277903,154.046070,0.000000,0.000000
2020-02-28,154.101372,155.117054,151.589814,152.595572,10083892,152.595572,0.000000,0.000000
2020-03-02,152.527666,153.594444,150.051977,151.108833,9420481,151.108833,0.000000,0.000000
2020-03-03,151.093117,151.507716,149.617028,150.028707,4618424,150.028707,0.000000,0.000000
